Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),Thermocouple 10 (deg C),Thermocouple 11 (deg C),Thermocouple 12 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT L TEMPERATURE (deg C),AILERN POSITION (%),ELEV POSITION (%),FUEL PRESSURE (PSI),F PUMP CONTACT (V),GEN CONTACT (V),CANOPY CONTACT (V),CHT R TEMPERATURE (deg C),LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),FLAPS POSITION (deg),Contacts,Percent Power,EGT Leaning State,
144.06,1,6,2018-07-27 08:31:46,+43.50302,+5.37191,477,0.2,0.0,-1.7,,,,,08:31:46,+4.5,+0.6,133.5,0.0,+364,+0.0,+0.01,+1.0,,+75,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2480,2480,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.4,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.4,+11.1,+10.1,+57.3,+30.4,+0,,,,
144.31,1,6,2018-07-27 08:31:47,+43.50303,+5.37191,477,0.2,0.0,-1.7,,,,,08:31:46,+4.5,+0.6,133.5,0.0,+364,+0.0,+0.01,+1.0,,+78,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2473,2473,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.4,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.5,+11.1,+10.1,+57.5,+30.4,+0,,,,
144.56,1,6,2018-07-27 08:31:47,+43.50303,+5.37191,477,0.3,0.0,-1.7,,,,,08:31:47,+4.5,+0.6,133.5,0.0,+365,+0.1,+0.01,+1.0,,+81,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2482,2482,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.5,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.5,+11.1,+10.1,+57.3,+30.4,+0,,,,
144.81,1,6,2018-07-27 08:31:47,+43.50303,+5.37191,477,0.3,0.0,-1.7,,,,,08:31:47,+4.5,+0.6,133.5,0.0,+365,+0.1,+0.01,+1.0,,+82,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2488,2488,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.6,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.6,+11.1,+10.1,+57.3,+30.4,+0,,,,
145.06,1,6,2018-07-27 08:31:47,+43.50303,+5.37191,477,0.3,0.0,-1.7,,,,,08:31:47,+4.5,+0.6,133.5,0.0,+366,+0.0,+0.01,+1.0,,+84,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2485,2485,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.7,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.7,+11.1,+10.1,+57.3,+30.4,+0,,,,
145.31,1,6,2018-07-27 08:31:48,+43.50303,+5.37191,477,0.3,0.0,-1.7,,,,,08:31:47,+4.6,+0.6,133.5,0.0,+366,+0.1,+0.01,+1.0,,+78,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2483,2483,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.7,+12,+7,+3.5,+4.998,+4.995,+0.000,+51.7,+11.1,+10.1,+57.3,+30.4,+0,,,,
145.56,2,6,2018-07-27 08:31:48,+43.50303,+5.37191,476,0.3,0.0,-1.7,,,,,08:31:48,+4.6,+0.6,133.4,0.0,+367,+0.0,+0.01,+1.0,,+80,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2489,2489,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.8,+12,+7,+3.5,+4.998,+4.995,+0.000,+51.8,+11.1,+10.1,+57.3,+30.4,+0,,,,
145.81,2,6,2018-07-27 08:31:48,+43.50303,+5.37191,476,0.3,0.0,-1.7,,,,,08:31:48,+4.6,+0.6,133.5,0.0,+367,+0.0,+0.01,+1.0,,+72,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2481,2481,18.7,0.0,0.0,3.6,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.9,+12,+7,+3.6,+4.998,+4.995,+0.000,+51.9,+11.1,+10.1,+57.3,+30.4,+0,,,,
146.06,2,6,2018-07-27 08:31:48,+43.50303,+5.37191,475,0.3,0.0,-1.7,,,,,08:31:48,+4.6,+0.6,133.5,0.0,+367,+0.0,+0.01,+1.0,,+77,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2476,2476,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+51.9,+12,+7,+3.5,+4.998,+4.995,+0.000,+52.0,+11.0,+10.1,+57.4,+30.4,+0,,,,
146.31,2,6,2018-07-27 08:31:49,+43.50303,+5.37191,474,0.3,0.0,-1.7,,,,,08:31:48,+4.5,+0.6,133.5,0.0,+368,+0.0,+0.01,+1.0,,+72,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,58,+30,2471,2471,18.8,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.0,+12,+7,+3.5,+4.998,+4.995,+0.000,+52.1,+11.0,+10.1,+57.5,+30.5,+0,,,,
146.56,2,6,2018-07-27 08:31:49,+43.50303,+5.37191,474,0.3,0.0,-1.7,,,,,08:31:49,+4.5,+0.6,133.5,0.0,+368,+0.0,+0.01,+0.9,,+75,+30,0.0,29.89,+2236,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2486,2486,18.8,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.1,+12,+7,+3.5,+4.998,+4.995,+0.000,+52.1,+11.0,+10.1,+57.3,+30.5,+0,,,,
146.81,2,6,2018-07-27 08:31:49,+43.50303,+5.37191,473,0.3,0.0,-1.7,,,,,08:31:49,+4.5,+0.6,133.5,0.0,+368,+0.0,+0.01,+1.0,,+58,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2479,2479,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.2,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.2,+11.0,+10.1,+57.3,+30.5,+0,,,,
147.06,2,6,2018-07-27 08:31:49,+43.50303,+5.37191,473,0.3,0.0,-1.7,,,,,08:31:49,+4.5,+0.6,133.4,0.0,+368,+0.0,+0.01,+1.0,,+66,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2480,2480,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.2,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.3,+11.0,+10.1,+57.3,+30.5,+0,,,,
147.31,2,6,2018-07-27 08:31:50,+43.50304,+5.37191,471,0.3,0.0,-1.7,,,,,08:31:49,+4.6,+0.6,133.5,0.0,+368,+0.0,+0.01,+1.0,,+66,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+30,2482,2482,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.3,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.3,+11.0,+10.1,+57.4,+30.5,+0,,,,
147.56,2,6,2018-07-27 08:31:50,+43.50304,+5.37191,471,0.3,0.0,-1.7,,,,,08:31:50,+4.6,+0.6,133.5,0.0,+368,+0.1,+0.01,+1.0,,+72,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2478,2478,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.4,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.4,+11.0,+10.1,+57.3,+30.5,+0,,,,
147.81,2,6,2018-07-27 08:31:50,+43.50304,+5.37191,470,0.3,0.0,-1.7,,,,,08:31:50,+4.5,+0.6,133.5,0.0,+368,+0.1,+0.01,+0.9,,+69,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2482,2482,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.4,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.4,+11.0,+10.1,+57.3,+30.5,+0,,,,
148.06,2,6,2018-07-27 08:31:50,+43.50304,+5.37192,470,0.3,0.0,-1.7,,,,,08:31:50,+4.5,+0.6,133.5,0.0,+369,+0.1,+0.01,+1.0,,+69,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2494,2494,18.8,0.0,0.0,3.4,10.9,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.5,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.5,+10.9,+10.1,+57.2,+30.5,+0,,,,
148.31,2,6,2018-07-27 08:31:51,+43.50304,+5.37192,469,0.3,0.0,-1.7,,,,,08:31:50,+4.5,+0.6,133.5,0.0,+369,+0.0,+0.01,+1.0,,+64,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2485,2485,18.7,0.0,0.0,3.5,10.9,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.5,+12,+7,+3.5,+4.998,+4.996,+0.000,+52.6,+10.9,+10.1,+57.2,+30.5,+0,,,,
148.56,2,6,2018-07-27 08:31:51,+43.50304,+5.37192,468,0.3,0.0,-1.7,,,,,08:31:51,+4.5,+0.6,133.5,0.0,+369,+0.0,+0.01,+1.0,,+65,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2489,2489,18.7,0.0,0.0,3.5,10.9,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.6,+12,+7,+3.5,+4.998,+4.995,+0.000,+52.6,+10.9,+10.1,+57.3,+30.5,+0,,,,
148.81,2,6,2018-07-27 08:31:51,+43.50304,+5.37192,468,0.3,0.0,-1.7,,,,,08:31:51,+4.5,+0.6,133.5,0.0,+370,+0.1,+0.01,+1.0,,+67,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2480,2480,18.7,0.0,0.0,3.5,10.9,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.6,+12,+7,+3.5,+4.998,+4.995,+0.000,+52.7,+10.9,+10.1,+57.3,+30.6,+0,,,,
149.06,2,6,2018-07-27 08:31:51,+43.50304,+5.37192,467,0.3,0.0,-1.7,,,,,08:31:51,+4.5,+0.6,133.5,0.0,+370,+0.1,+0.01,+0.9,,+75,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2479,2479,18.7,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.7,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.8,+11.0,+10.1,+57.3,+30.6,+0,,,,
149.31,2,6,2018-07-27 08:31:52,+43.50304,+5.37192,466,0.3,0.0,-1.7,,,,,08:31:51,+4.5,+0.6,133.5,0.0,+371,+0.0,+0.01,+1.0,,+63,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2487,2487,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.8,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.8,+11.0,+10.1,+57.2,+30.6,+0,,,,
149.56,2,6,2018-07-27 08:31:52,+43.50304,+5.37192,465,0.3,0.0,-1.7,,,,,08:31:52,+4.5,+0.6,133.5,0.0,+371,+0.0,+0.01,+1.0,,+62,+30,0.0,29.89,+2240,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2486,2486,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.8,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.9,+11.0,+10.1,+57.2,+30.6,+0,,,,
149.81,2,6,2018-07-27 08:31:52,+43.50304,+5.37192,465,0.3,0.0,-1.7,,,,,08:31:52,+4.4,+0.6,133.5,0.0,+371,+0.0,+0.01,+1.0,,+60,+30,0.0,29.89,+2234,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2488,2488,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+52.9,+12,+7,+3.4,+4.998,+4.995,+0.000,+52.9,+11.0,+10.1,+57.2,+30.6,+0,,,,
150.06,2,6,2018-07-27 08:31:52,+43.50304,+5.37192,464,0.3,0.0,-1.7,,,,,08:31:52,+4.4,+0.6,133.6,0.0,+371,+0.0,+0.01,+1.0,,+55,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2486,2486,18.8,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.0,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.0,+11.0,+10.1,+57.2,+30.6,+0,,,,
150.31,2,6,2018-07-27 08:31:53,+43.50304,+5.37192,464,0.3,0.0,-1.7,,,,,08:31:52,+4.5,+0.6,133.5,0.0,+371,+0.0,+0.01,+1.0,,+42,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2491,2491,18.7,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.0,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.0,+11.0,+10.1,+57.2,+30.6,+0,,,,
150.56,2,6,2018-07-27 08:31:53,+43.50304,+5.37192,464,0.3,0.0,-1.7,,,,,08:31:53,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+54,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2494,2494,18.7,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.1,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.1,+11.0,+10.1,+57.1,+30.6,+0,,,,
150.81,2,6,2018-07-27 08:31:53,+43.50304,+5.37192,463,0.3,0.0,-1.7,,,,,08:31:53,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+35,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2496,2496,18.7,0.0,0.0,3.4,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.1,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.2,+11.0,+10.1,+57.1,+30.6,+0,,,,
151.06,2,6,2018-07-27 08:31:53,+43.50305,+5.37192,462,0.3,0.0,-1.7,,,,,08:31:53,+4.5,+0.6,133.6,0.0,+372,+0.0,+0.01,+0.9,,+35,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2484,2484,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.2,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.2,+11.1,+10.1,+57.2,+30.6,+0,,,,
151.31,2,6,2018-07-27 08:31:54,+43.50305,+5.37192,461,0.3,0.0,-1.7,,,,,08:31:53,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+24,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2487,2487,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.2,+12,+7,+3.5,+4.998,+4.995,+0.000,+53.3,+11.1,+10.1,+57.2,+30.7,+0,,,,
151.56,2,6,2018-07-27 08:31:54,+43.50305,+5.37192,461,0.3,0.0,-1.7,,,,,08:31:54,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+18,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2494,2494,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.3,+12,+7,+3.5,+4.998,+4.996,+0.000,+53.4,+11.1,+10.1,+57.1,+30.7,+0,,,,
151.81,2,6,2018-07-27 08:31:54,+43.50305,+5.37192,460,0.3,0.0,-1.7,,,,,08:31:54,+4.5,+0.6,133.6,0.0,+372,+0.0,+0.01,+1.0,,+14,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2486,2486,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.4,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.4,+11.1,+10.1,+57.2,+30.7,+0,,,,
152.06,2,6,2018-07-27 08:31:54,+43.50305,+5.37192,460,0.3,0.0,-1.7,,,,,08:31:54,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+18,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2499,2499,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.5,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.5,+11.1,+10.1,+57.1,+30.7,+0,,,,
152.31,2,6,2018-07-27 08:31:55,+43.50305,+5.37192,459,0.3,0.0,-1.7,,,,,08:31:54,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+0,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2489,2489,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.5,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.5,+11.1,+10.1,+57.1,+30.7,+0,,,,
152.56,2,6,2018-07-27 08:31:55,+43.50305,+5.37192,459,0.3,0.0,-1.7,,,,,08:31:55,+4.5,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+18,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2489,2489,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.6,+12,+7,+3.5,+4.998,+4.995,+0.000,+53.6,+11.1,+10.1,+57.1,+30.7,+0,,,,
152.81,2,6,2018-07-27 08:31:55,+43.50306,+5.37192,458,0.3,0.0,-1.7,,,,,08:31:55,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,+6,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2481,2481,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.6,+12,+7,+3.5,+4.998,+4.995,+0.000,+53.6,+11.1,+10.1,+57.2,+30.7,+0,,,,
153.06,2,6,2018-07-27 08:31:55,+43.50306,+5.37192,458,0.3,0.0,-1.7,,,,,08:31:55,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+0.9,,+4,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2487,2487,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.7,+12,+7,+3.5,+4.998,+4.995,+0.000,+53.7,+11.1,+10.1,+57.1,+30.7,+0,,,,
153.31,2,6,2018-07-27 08:31:56,+43.50306,+5.37192,457,0.3,0.0,-1.7,,,,,08:31:55,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,-2,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2490,2490,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.8,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.7,+11.1,+10.1,+57.1,+30.7,+0,,,,
153.56,2,6,2018-07-27 08:31:56,+43.50306,+5.37192,457,0.3,0.0,-1.7,,,,,08:31:56,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+0.9,,-5,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2493,2493,18.7,0.0,0.0,3.4,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.8,+12,+7,+3.4,+4.998,+4.995,+0.000,+53.8,+11.1,+10.1,+57.1,+30.8,+0,,,,
153.81,2,6,2018-07-27 08:31:56,+43.50306,+5.37193,456,0.3,0.0,-1.7,,,,,08:31:56,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,-13,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2491,2491,18.7,0.0,0.0,3.5,11.1,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+53.9,+12,+7,+3.5,+4.998,+4.995,+0.000,+53.9,+11.1,+10.1,+57.1,+30.8,+0,,,,
154.06,2,6,2018-07-27 08:31:56,+43.50306,+5.37193,456,0.3,0.0,-1.7,,,,,08:31:56,+4.6,+0.6,133.5,0.0,+372,+0.0,+0.01,+1.0,,-5,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2486,2486,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+54.0,+12,+7,+3.5,+4.998,+4.995,+0.000,+54.0,+11.0,+10.1,+57.2,+30.8,+0,,,,
154.31,2,6,2018-07-27 08:31:57,+43.50306,+5.37193,455,0.3,0.0,-1.7,,,,,08:31:56,+4.6,+0.5,133.5,0.0,+372,+0.0,+0.01,+1.0,,-22,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2496,2496,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+54.1,+12,+7,+3.5,+4.998,+4.995,+0.000,+54.0,+11.0,+10.1,+57.0,+30.8,+0,,,,
154.56,2,6,2018-07-27 08:31:57,+43.50306,+5.37193,454,0.3,0.0,-1.7,,,,,08:31:57,+4.6,+0.5,133.5,0.0,+372,+0.0,+0.01,+1.0,,-7,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2495,2495,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+54.1,+12,+7,+3.5,+4.998,+4.995,+0.000,+54.1,+11.0,+10.1,+57.0,+30.8,+0,,,,
154.81,2,6,2018-07-27 08:31:57,+43.50306,+5.37193,454,0.3,0.0,-1.7,,,,,08:31:57,+4.7,+0.5,133.5,0.0,+372,-0.0,+0.01,+1.0,,-24,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2496,2496,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+2.0,2401.0,2379.6,,,,,,,,,,,,,,,+54.2,+12,+7,+3.5,+4.998,+4.995,+0.000,+54.2,+11.0,+10.1,+57.0,+30.8,+0,,,,
155.06,2,6,2018-07-27 08:31:57,+43.50306,+5.37193,453,0.4,0.0,-1.7,,,,,08:31:57,+4.7,+0.5,133.5,0.0,+372,+0.0,+0.01,+1.0,,-28,+30,0.0,29.89,+2235,,,324,,60.0,+0,225,1,1,,,,,,,,,,,,,,,,,,,57,+31,2497,2497,18.7,0.0,0.0,3.5,11.0,10.1,21.8,13.9,,+1.9,2401.0,2379.6,,,,,,,,,,,,,,,+54.2,+12,+7,+3.5,+4.998,+4.995,+0.000,+54.2,+11.0,+10.1,+56.9,+30.8,+0,,,,
